title,price,link
"Dell Alienware x16 Gaming Laptop, Intel Core i9 13900HK Processor/32GB/2TB SSD/NVIDIA RTX 4090 16GB GDDR6/ 16""(40.64cm) QHD+ 240Hz, 3ms, DCI-P3 100%/Win 11+MSO'21+McAfee 15 Month/Lunar Silver/2.72kg  ",54490,https://amazon.in//Dell-Alienware-x16-13900HK-Processor/dp/B0C4Z7D2V9/ref=sr_1_196?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.gIflbaPlNuF7s6FJA707UnZrPzWLTel0yCczOpfvtMG4w9A9MnBEW29hLuAgnDlc8hB06RydskfR5YL5Nt18kP21K7as1cdlsMEK0XuVyHMQVFZBliMEg2vMqySW8ThF9SZSUaTSpQiW8BHrUVCXB4RBN01A1NCniEWYADnEh6i8dslC0ZEHoAdei4FuvucfCkWX3N_M786aFsLLNVsRe4p84VvHNJLQOw_DdFDirq0.6v4BVnm5oZhpDVkBwRr_khzg23pMsmPNdVpCs6OkVVQ&dib_tag=se&keywords=laptop&qid=1730622381&sprefix=laptop%2Caps%2C464&sr=8-196
"(Refurbished) Dell Precision 7520 Intel Core i7 - 6820HQ Quad Core Processor 6th Gen, 4 GB Ram & 1TB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ",54990,https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTMzMTA3Mzk3MTEyMDM4OjE3MzA2MjIzODE6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE2NTMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CLY7687L%2Fref%3Dsr_1_194_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.gIflbaPlNuF7s6FJA707UnZrPzWLTel0yCczOpfvtMG4w9A9MnBEW29hLuAgnDlc8hB06RydskfR5YL5Nt18kP21K7as1cdlsMEK0XuVyHMQVFZBliMEg2vMqySW8ThF9SZSUaTSpQiW8BHrUVCXB4RBN01A1NCniEWYADnEh6i8dslC0ZEHoAdei4FuvucfCkWX3N_M786aFsLLNVsRe4p84VvHNJLQOw_DdFDirq0.6v4BVnm5oZhpDVkBwRr_khzg23pMsmPNdVpCs6OkVVQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622381%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 7735HS 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office 2021/NVIDIA RTX 3050 6GB/Alexa/3 Month Game Pass/Onyx Grey/2.3Kg), 82SB00QSIN  ",54990,https://amazon.in//Lenovo-IdeaPad-Gaming-39-62cm-82SB00QSIN/dp/B0D8HXWJFK/ref=sr_1_195?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.gIflbaPlNuF7s6FJA707UnZrPzWLTel0yCczOpfvtMG4w9A9MnBEW29hLuAgnDlc8hB06RydskfR5YL5Nt18kP21K7as1cdlsMEK0XuVyHMQVFZBliMEg2vMqySW8ThF9SZSUaTSpQiW8BHrUVCXB4RBN01A1NCniEWYADnEh6i8dslC0ZEHoAdei4FuvucfCkWX3N_M786aFsLLNVsRe4p84VvHNJLQOw_DdFDirq0.6v4BVnm5oZhpDVkBwRr_khzg23pMsmPNdVpCs6OkVVQ&dib_tag=se&keywords=laptop&qid=1730622381&sprefix=laptop%2Caps%2C464&sr=8-195
"HP Victus Gaming Laptop, 11th Gen Intel Core i5-11400H, 4GB GTX 1650 GPU, 16.1-inch (40.9 cm), FHD, IPS, 144Hz, 8GB DDR4, 512GB SSD, 300 nits, Backlit KB, B&O (MSO, Silver, 2.48 kg), d0310TX  ",55490,https://amazon.in//HP-i5-11400H-graphics-response-16-d0310TX/dp/B0BSFZ3ZS6/ref=sr_1_195?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-195
(Refurbished) Lenovo ThinkPad P50 Intel Core i7-6820HQ Quad Core Processor Nvidia M1000M 4GB Graphic Laptop (64 GB DDR4 RAM/2 TB SSD/15.6" (39.62 cm) FHD (1080p)/Windows 10/WiFi/Bluetooth/Webcam)  ,55490,https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MTMzMTA3Mzk3MTEyMDM4OjE3MzA2MjIzODE6c3BfYXRmX25leHQ6MzAwMjYwODE4ODM4NTMyOjowOjo&url=%2FRefurbished-Lenovo-i7-6820HQ-Processor-Bluetooth%2Fdp%2FB0D9KP8137%2Fref%3Dsr_1_193_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.gIflbaPlNuF7s6FJA707UnZrPzWLTel0yCczOpfvtMG4w9A9MnBEW29hLuAgnDlc8hB06RydskfR5YL5Nt18kP21K7as1cdlsMEK0XuVyHMQVFZBliMEg2vMqySW8ThF9SZSUaTSpQiW8BHrUVCXB4RBN01A1NCniEWYADnEh6i8dslC0ZEHoAdei4FuvucfCkWX3N_M786aFsLLNVsRe4p84VvHNJLQOw_DdFDirq0.6v4BVnm5oZhpDVkBwRr_khzg23pMsmPNdVpCs6OkVVQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622381%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS Vivobook Go 15 (2023), Intel Core i3-N305, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit KB/Silver/1.63 kg), E1504GA-NJ321WS  ",55694,https://amazon.in//ASUS-Vivobook-Integrated-Graphics-E1504GA-NJ321WS/dp/B0C1GGZYS5/ref=sr_1_194?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-194
"ASUS TUF Gaming A15, Ryzen 7 7435HS, 15.6-inch (39.62 cm) FHD 144Hz, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ",55990,https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_19?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.ROfKJ_kI7p126s71-BXp6BxvUHh1-r3yIWoRYa7AHVyMCPszWlqG9KRD7eh0snG1lFnC4ZbEijnqedJhJOizAolYSN0VDfsuX8Ay0dQmlzdUFsEK2J69bXZfiSzxJmMLCGTMPIfftGYnj7cw7kFgvEjZ3RzsGCk6DXIVs2qB9W844gSCYWEvEfDpbUrU28nuP-0UwoSZIMwFRQCv47ChOhnbjWDfoLcCtDPgF0F2-ss.jMpWCPwBd1gd7TUszOBKwct3pQdl6MVbizum1h_8x94&dib_tag=se&keywords=laptop&qid=1730622287&sprefix=laptop%2Caps%2C464&sr=8-19
"ASUS TUF F17 Gaming Laptop, Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX706HF-HX018W  ",55999,https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W/dp/B0C27VNNWH/ref=sr_1_192?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-192
HP Victus AI Powered Gaming Laptop (Ryzen 7 7840Hs-16 GB DDR5 RAM / 512GB SSD / Win11 Home+MSO'2021/6 GB NVIDIA GeForce RTX 3050 Graphics/RGB Backlit KB/FHD Camera/Performance Blue/2.29KG) S0095AX  ,55999,https://amazon.in//HP-Victus-Geforce-Performance-16-S0095Ax/dp/B0CR6LRN42/ref=sr_1_193?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-193
"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/1TB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ",56261,https://amazon.in//Acer-i5-13420H-Graphics-Display-ANV15-51/dp/B0CQP4T1JV/ref=sr_1_191?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-191
HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Full Size Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop  ,56500,https://amazon.in//HP-Keyboard-15-6-inch-Windows-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_190?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-190
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ",56990,https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTVYC1Q/ref=sr_1_188?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-188
"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 14"" (35.56cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.37Kg), 83EQ0044IN  ",56990,https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-56cm-83EQ0044IN/dp/B0CWRSC3HS/ref=sr_1_189?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-189
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (32 GB/2 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ",58680,https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NDE0NzU5ODUwODg5ODk0OjE3MzA2MjIzNjY6c3BfbXRmOjMwMDE0NTgyMzAxOTAzMjo6MDo6&url=%2FRenewed-HP-15-6-Inch-Graphics-Zbook%2Fdp%2FB0912JRYG6%2Fref%3Dsr_1_187_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622365%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
HP Laptop 255 G8/G9 AMD Ryzen 3 3250U Dual Core - (8GB/512GB SSD/AMD Radeon Graphics/15.6" (39.62cm)/DOS)  ,59690,https://amazon.in//HP-Notebook-RyzenTM-Windows-Display/dp/B0B88K9XNJ/ref=sr_1_186?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-186
"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i5-13500H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/512GB SSD/Iris Xe/Win 11/Office 2021/75WHr/Blue/1.7 kg) S5504VA-MA541WS  ",59990,https://amazon.in//ASUS-Vivobook-i5-13500H-Laptop-S5504VA-MA541WS/dp/B0BSDZY5FV/ref=sr_1_183?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-183
"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN  ",59990,https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDg5MDc0MzE0ODA2NzExOjE3MzA2MjIyODc6c3BfYXRmX25leHQ6MzAwMjg2MjIxNzA2NTMyOjowOjo&url=%2FLenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN%2Fdp%2FB0DB1WCBBS%2Fref%3Dsr_1_18_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.ROfKJ_kI7p126s71-BXp6BxvUHh1-r3yIWoRYa7AHVyMCPszWlqG9KRD7eh0snG1lFnC4ZbEijnqedJhJOizAolYSN0VDfsuX8Ay0dQmlzdUFsEK2J69bXZfiSzxJmMLCGTMPIfftGYnj7cw7kFgvEjZ3RzsGCk6DXIVs2qB9W844gSCYWEvEfDpbUrU28nuP-0UwoSZIMwFRQCv47ChOhnbjWDfoLcCtDPgF0F2-ss.jMpWCPwBd1gd7TUszOBKwct3pQdl6MVbizum1h_8x94%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622287%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07RIH  ",59990,https://amazon.in//Lenovo-V15-i5-1235U-Windows-82TTA07RIH/dp/B0DDY3SG2G/ref=sr_1_184?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-184
HP 15s Intel Core i5 12th Gen (16GB DDR4 RAM/ 1 TB NVME M.2 SSD/Windows 11 / MS Office'2021 / FHD 15.6" (39.6 cm) + Backlit Keyboard/Silver / 1.69 kg/Dual Speakers) fq5331TU / Laptop  ,59990,https://amazon.in//HP-Generation-i5-1235U-15-6-inch-15s-fq5331TU/dp/B0D1469FW5/ref=sr_1_185?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-185
"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel UHD Graphics, Backlit KB, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.6 kg), fr5011TU  ",60936,https://amazon.in//HP-i5-1235U-15-6-inch-Graphics-Speakers/dp/B0CR11BZQT/ref=sr_1_182?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-182
"(Refurbished) Dell Precision 7510 Intel Core i7 - 6920HQ Quad Core Processor, 8GB Ram & 128GBSSD, 15.6 Inches (Numeric Keypad) FHD Screen with Dual Intel & Nvidia Quadro M2000M (4GB Graphic ) Laptop  ",60990,https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NDE0NzU5ODUwODg5ODk0OjE3MzA2MjIzNjY6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI2MTMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDFNWXY%2Fref%3Dsr_1_178_sspa%3Fcrid%3D3KGG6TUG73VEH%26dib%3DeyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1730622365%26sprefix%3Dlaptop%252Caps%252C464%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo V15 Gen 4 Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, RJ-45, USB-C, HDMI, Windows 11 Pro with MS-Office (8GB LPDDR5 RAM 5500 MHz | 512GB PCIe SSD), Silver, 1 Year Brand Warranty  ",60990,https://amazon.in//Lenovo-Display-Processor-MS-Office-Warranty/dp/B0CQZ72T7H/ref=sr_1_179?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-179
"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN  ",60990,https://amazon.in//Lenovo-i5-13450HX-300Nits-Graphics-83DV007GIN/dp/B0D49W5KZP/ref=sr_1_180?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-180
"(Refurbished) ASUS Vivobook 15 (2023), Intel Core i5-1335U 13th Gen, Thin and Light Laptop, 15.6"" (39.62 cms) FHD, (8GB RAM /512GB SSD/Intel Iris X????Windows 11/Office 2021/Fingerprint/Blue/1.7 kg), X1504VA-NJ523WS  ",60990,https://amazon.in//Refurbished-ASUS-Vivobook-Fingerprint-X1504VA-NJ523WS/dp/B0DKP4DC3X/ref=sr_1_181?crid=3KGG6TUG73VEH&dib=eyJ2IjoiMSJ9.GtuW6RGWgi2PUegAesHSgOi_jUq9gPydrgJOIzR__hc4dOpu3PbnTDABbC0TD5Haa2br21QayouTY7_0YhgPqza198qQbqg6RP7D_ng8baO6lhl9n532xi7Lu8_hdqIROVyLl2e-sqBZlFxEmt3jhkwSIGhmdU2wLi6th9_ShmOWKmScG_GbMIZ_zZTfyjRguB7Tk9kOq86mSvkmOSuyXll9F8xEO4v57_i8eJ8cvvo.MoIQ-YEHlcyY5bptDDKLyl8ZmULbjJSiQJ3dmSsVKGw&dib_tag=se&keywords=laptop&qid=1730622365&sprefix=laptop%2Caps%2C464&sr=8-181
